book_id,title,genres
9462,"Midnight in Austenland (Austenland, #2)","['fantasy', 'historical-fiction', 'suspense', 'young-adult']"
9463,Pebble in the Sky (Galactic Empire #3),"['fantasy', 'mystery', 'science', 'thriller']"
9465,"Ultimate Spider-Man, Volume 1: Power and Responsibility","['comic-book', 'fantasy', 'graphic-novel', 'science-fiction', 'young-adult']"
9466,"Independence (Significance, #4)","['chick-lit', 'paranormal-romance']"
9468,"Mortal Prey (Lucas Davenport, #13)","['crime', 'suspense', 'thriller']"
9469,"One, Two, Buckle My Shoe (Hercule Poirot, #22)","['historical-fiction', 'suspense', 'thriller']"
9470,"Gemina (The Illuminae Files, #2)","['horror', 'mystery', 'suspense', 'thriller']"
9471,Staying Fat for Sarah Byrnes,"['coming-of-age', 'drama', 'mystery', 'romance']"
9472,Lorna Doone,"['history', 'young-adult']"
9473,Maktub,"['drama', 'self-help']"
9475,Adam,"['crime', 'drama', 'fantasy', 'horror', 'mystery', 'suspense', 'young-adult']"
9476,"The Clocks (Hercule Poirot, #34)","['historical-fiction', 'suspense', 'thriller']"
9477,The One I Left Behind,"['crime', 'drama', 'horror', 'suspense', 'thriller']"
9478,Tao of Pooh and Te of Piglet Boxed Set,"['fantasy', 'self-help', 'short-story']"
9479,Manga Classics: Les Misérables,"['drama', 'graphic-novel', 'historical-fiction', 'history', 'romance', 'young-adult']"
9480,"The Orc King (Forgotten Realms: Transitions, #1; Legend of Drizzt, #17)",['science']
9481,"The Dolphins of Pern (Pern, #13)","['science', 'young-adult']"
9482,Succulent Wild Woman,"['art', 'chick-lit', 'health', 'memoir', 'poetry', 'self-help']"
9483,Any Human Heart,"['autobiography', 'biography', 'coming-of-age', 'drama', 'history', 'memoir']"
9484,"The Abduction (Theodore Boone, #2)","['crime', 'drama', 'suspense', 'thriller']"
9485,"The Beggar King (The Hangman's Daughter, #3)","['crime', 'fantasy', 'history', 'suspense', 'thriller']"
9486,"Fifty Shades Duo: Fifty Shades Darker / Fifty Shades Freed (Fifty Shades, #2-3)",['romance']
9487,La Carte et le territoire,"['art', 'crime', 'drama']"
9488,"Festive in Death (In Death, #39)","['crime', 'fantasy', 'science-fiction', 'suspense', 'thriller']"
9489,"Rainbow Boys (Rainbow Trilogy, #1)","['coming-of-age', 'drama', 'romance']"
9490,"The Penderwicks on Gardam Street (The Penderwicks, #2)","['coming-of-age', 'romance', 'young-adult']"
9491,A Bite to Remember (Argeneau #5),"['chick-lit', 'fantasy', 'mystery']"
9492,"The Nightmare (Joona Linna, #2)",['suspense']
9493,The Reef,"['chick-lit', 'crime', 'drama', 'mystery', 'suspense', 'thriller']"
9494,"They Do It with Mirrors (Miss Marple, #6)","['historical-fiction', 'suspense', 'thriller']"
9495,5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,"['art', 'graphic-novel', 'satire']"
9496,Just a Mess (Little Critter),['picture-book']
9497,See Jane Date,['romance']
9498,"The Gods of War (Emperor, #4)","['fantasy', 'historical-fiction', 'history']"
9499,Pushing Ice,"['drama', 'fantasy', 'science', 'travel']"
9500,"Heaven (Halo, #3)",['paranormal-romance']
9501,The Last Time We Say Goodbye,"['drama', 'mystery', 'romance']"
9502,The Secret Art of Dr. Seuss,"['biography', 'fantasy', 'history', 'picture-book', 'young-adult']"
9503,"Out of Egypt (Christ the Lord, #1)","['biography', 'drama', 'fantasy', 'history', 'horror']"
9505,Reasons to Stay Alive,"['autobiography', 'biography', 'health']"
9506,The Children's Book,"['art', 'coming-of-age', 'fantasy', 'history']"
9507,Tough Customer (Mitchell & Associates #2),"['chick-lit', 'crime', 'drama', 'mystery', 'romance', 'suspense', 'thriller']"
9508,The Shadowy Horses,"['chick-lit', 'drama', 'fantasy', 'history', 'paranormal-romance', 'suspense']"
9509,"Joey Pigza Swallowed the Key (Joey Pigza, #1)",['young-adult']
9510,"Among the Mad (Maisie Dobbs, #6)","['crime', 'historical-fiction', 'history']"
9511,Dune Road,"['drama', 'romance']"
9512,شكلها باظت,['satire']
9513,Olivia Joules and the Overactive Imagination,"['mystery', 'romance', 'suspense', 'thriller']"
9514,Unfamiliar Fishes,"['biography', 'history', 'memoir', 'travel']"
9515,"Johannes Cabal the Necromancer (Johannes Cabal, #1)","['crime', 'historical-fiction', 'mystery', 'science-fiction', 'young-adult']"
9516,The Way the Crow Flies,"['coming-of-age', 'crime', 'mystery']"
9517,In the Miso Soup,"['crime', 'drama', 'mystery', 'suspense', 'thriller']"
9518,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",['self-help']
9519,Amy and Isabelle ,"['chick-lit', 'coming-of-age', 'drama', 'historical-fiction', 'young-adult']"
9520,Red Sparrow (Red Sparrow Trilogy #1),"['crime', 'historical-fiction', 'mystery', 'romance', 'suspense']"
9521,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,"['biography', 'thriller']"
9522,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,"['autobiography', 'memoir']"
9523,Beautiful You,"['drama', 'fantasy', 'horror', 'mystery', 'satire', 'science-fiction', 'thriller']"
9524,"The Locket (The Locket, #1)","['chick-lit', 'drama', 'historical-fiction', 'romance']"
9525,"Shadows Linger (The Chronicles of the Black Company, #2)","['horror', 'mystery', 'science']"
9526,"Honor Among Enemies (Honor Harrington, #6)","['fantasy', 'science', 'thriller']"
9527,"Altered (Altered, #1)","['paranormal-romance', 'suspense', 'thriller']"
9528,"Obsession in Death (In Death, #40)","['crime', 'fantasy', 'science-fiction', 'suspense', 'thriller']"
9529,EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches,"['biography', 'self-help']"
9530,"The Quiche of Death (Agatha Raisin, #1)",['chick-lit']
9531,Crush,['romance']
9532,"The Marvelous Land of Oz (Oz, #2)",['fantasy']
9533,Reservation Blues,"['fantasy', 'historical-fiction', 'poetry', 'young-adult']"
9534,Become a Better You: 7 Keys to Improving Your Life Every Day,['self-help']
9535,"Until Nico (Until, #4)","['crime', 'drama', 'mystery', 'suspense']"
9536,"Fruits Basket, Vol. 15","['drama', 'graphic-novel', 'mystery', 'young-adult']"
9537,Plenty,"['cookbook', 'health', 'travel']"
9538,Agent to the Stars,"['fantasy', 'satire', 'science']"
9539,"The First Confessor (The Legend of Magda Searus, #1)","['fantasy', 'romance', 'science-fiction', 'suspense', 'young-adult']"
9540,In the Penal Colony,"['crime', 'horror', 'science-fiction', 'short-story']"
9541,"The Second Ship (The Rho Agenda, #1)","['fantasy', 'mystery', 'suspense', 'thriller', 'young-adult']"
9542,The Beet Queen,"['chick-lit', 'historical-fiction', 'history']"
9543,"Disastrous (Disastrous, #1)","['chick-lit', 'drama', 'mystery', 'romance', 'young-adult']"
9544,The Wave,"['drama', 'historical-fiction', 'history', 'thriller']"
9545,And Ladies of the Club,"['chick-lit', 'drama', 'history', 'romance']"
9546,"Secondhand Souls (Grim Reaper, #2)","['horror', 'mystery', 'satire', 'science-fiction']"
9547,"The Cinderella Murder (Under Suspicion, #2)","['crime', 'romance', 'suspense', 'thriller']"
9548,"Vicious (Sinners of Saint, #1)","['drama', 'suspense', 'young-adult']"
9549,Gargantua and Pantagruel,"['fantasy', 'history', 'satire']"
9550,When Will Jesus Bring the Pork Chops?,"['biography', 'satire', 'self-help']"
9551,The Marvels,"['art', 'coming-of-age', 'fantasy', 'history', 'picture-book']"
9552,"The Last Werewolf (The Last Werewolf, #1)","['mystery', 'paranormal-romance', 'romance', 'science-fiction', 'thriller']"
9553,"Attack on Titan: No Regrets, Volume 01","['fantasy', 'graphic-novel', 'horror', 'science-fiction', 'suspense', 'young-adult']"
9554,What's the Matter with Kansas? How Conservatives Won the Heart of America,"['history', 'science']"
9556,"Kitty Goes to Washington (Kitty Norville, #2)","['chick-lit', 'horror', 'mystery', 'paranormal-romance', 'romance', 'science-fiction', 'suspense']"
9557,The Carrot Seed,"['picture-book', 'science']"
9558,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)","['chick-lit', 'drama', 'short-story']"
9559,Riding the Bullet,"['fantasy', 'horror', 'science', 'short-story', 'thriller']"
9560,"Relentless (The Lost Fleet, #5)","['fantasy', 'science']"
9561,The Nose,"['fantasy', 'satire', 'short-story']"
9562,"Kitty and the Silver Bullet (Kitty Norville, #4)","['horror', 'mystery', 'paranormal-romance', 'romance', 'science-fiction', 'suspense']"
9563,The Society of the Spectacle,"['art', 'history']"
9564,"SilverFin (Young Bond, #1)","['crime', 'fantasy', 'historical-fiction', 'mystery', 'science-fiction', 'suspense', 'thriller']"
9565,Winter Stroll (Winter #2),"['chick-lit', 'drama', 'romance']"
9566,Attack of the Deranged Mutant Killer Monster Snow Goons,"['art', 'comic-book', 'fantasy', 'graphic-novel', 'young-adult']"
9567,"Crewel (Crewel World, #1)",['mystery']
9568,Helmet for My Pillow,"['autobiography', 'biography', 'history', 'memoir']"
9569,The Hate U Give,"['coming-of-age', 'crime', 'drama', 'romance']"
9570,المانيفستو,"['history', 'poetry']"
9571,"Dynasty of Evil (Star Wars: Darth Bane, #3)","['fantasy', 'science']"
9572,Love Left Behind,"['chick-lit', 'drama', 'young-adult']"
9573,Keep Holding On,"['chick-lit', 'coming-of-age', 'drama']"
9574,The Private Patient (Adam Dalgliesh #14),"['suspense', 'thriller']"
9575,"Flag in Exile (Honor Harrington, #5)","['fantasy', 'science']"
9576,The Medium is the Massage,"['art', 'graphic-novel', 'history', 'science']"
9577,"The Chronicles of Pern: First Fall (Pern, #12)","['anthology', 'romance', 'science', 'young-adult']"
9578,"Berserk, Vol. 1 (Berserk, #1)","['art', 'drama', 'graphic-novel', 'horror', 'romance', 'suspense']"
9580,Egomaniac,"['chick-lit', 'drama', 'romance']"
9581,"Courageous (The Lost Fleet, #3)","['fantasy', 'science']"
9582,Ruby,"['drama', 'history', 'romance']"
9583,"My Soul to Steal (Soul Screamers, #4)","['mystery', 'paranormal-romance']"
9584,"On the Way to the Wedding (Bridgertons, #8)","['chick-lit', 'history']"
9585,"Messenger of Truth (Maisie Dobbs, #4)","['art', 'crime', 'history']"
9586,"The Rogue (Traitor Spy Trilogy, #2)","['romance', 'science-fiction', 'travel', 'young-adult']"
9587,The Seven Storey Mountain,"['biography', 'history', 'travel']"
9588,The Keep,"['drama', 'fantasy', 'historical-fiction', 'horror', 'mystery', 'romance', 'suspense', 'thriller']"
9589,Scaredy Squirrel (Scaredy Squirrel),"['fantasy', 'science']"
9590,Apathy and Other Small Victories,"['crime', 'drama', 'horror', 'mystery', 'satire', 'thriller']"
9592,The Survivors Club,"['crime', 'romance', 'suspense']"
9593,Mine to Possess (Psy-Changeling #4),"['mystery', 'science-fiction']"
9594,Don't Breathe a Word,"['crime', 'drama', 'horror', 'suspense', 'thriller', 'young-adult']"
9595,The Force Awakens (Star Wars),['young-adult']
9596,"Sugar and Spice (L.A. Candy, #3)","['drama', 'romance']"
9597,"Grave Dance (Alex Craft, #2)","['crime', 'mystery']"
9598,"Soul Eater, Vol. 02 (Soul Eater, #2)","['fantasy', 'graphic-novel', 'horror', 'young-adult']"
9599,Z for Zachariah,"['diary', 'drama', 'fantasy', 'horror', 'suspense', 'thriller']"
9600,Await Your Reply,"['crime', 'drama', 'suspense', 'thriller']"
9601,Superman: Whatever Happened to the Man of Tomorrow?,"['alternate-history', 'comic-book', 'fantasy', 'graphic-novel', 'romance', 'science-fiction']"
9602,"Track of the Cat (Anna Pigeon, #1)","['crime', 'suspense', 'thriller']"
9603,"The Mane Event (Pride, #1)",['anthology']
9604,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",['travel']
9605,Essays and Poems,['history']
9606,Innocent Erendira and Other Stories,"['drama', 'fantasy', 'romance', 'short-story']"
9607,"Singularity Sky (Eschaton, #1)","['fantasy', 'science']"
9608,Henry & Ramona,['young-adult']
9609,"The White Rose (The Chronicles of the Black Company, #3)","['romance', 'science']"
9610,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",['horror']
9611,"All Fall Down (Embassy Row, #1)","['chick-lit', 'crime', 'romance', 'suspense', 'thriller']"
9612,The Charterhouse of Parma,"['historical-fiction', 'history']"
9613,Little Mercies,"['chick-lit', 'crime', 'drama', 'mystery', 'suspense', 'thriller']"
9614,"The Faithful Spy (John Wells, #1)","['crime', 'mystery', 'suspense']"
9615,Snowflake Bentley,"['art', 'historical-fiction', 'history', 'science']"
9616,The Book of Luke,"['chick-lit', 'coming-of-age', 'drama']"
9617,"Fame (Firstborn, #1)","['chick-lit', 'drama', 'romance', 'young-adult']"
9619,"Bad Romeo (Starcrossed, #1)","['chick-lit', 'drama', 'young-adult']"
9620,The Complete Poems 1927-1979,['travel']
9621,Day After Night,['history']
9622,"Jarka Ruus (High Druid of Shannara, #1)","['science', 'science-fiction']"
9623,"Look Homeward, Angel","['autobiography', 'coming-of-age', 'historical-fiction', 'young-adult']"
9624,Cradle to Cradle: Remaking the Way We Make Things,"['health', 'history', 'science']"
9625,"Healthy Sleep Habits, Happy Child","['health', 'science', 'self-help']"
9626,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)","['comic-book', 'crime', 'fantasy', 'satire', 'science']"
9627,The Hand That First Held Mine,"['art', 'chick-lit', 'drama', 'historical-fiction', 'mystery', 'romance']"
9628,The Fourth Estate,"['drama', 'historical-fiction', 'mystery', 'suspense', 'thriller']"
9629,The Man Who Listens to Horses,"['autobiography', 'biography', 'memoir', 'science', 'self-help']"
9630,Oblivion,"['anthology', 'short-story']"
9631,"Holy Blood, Holy Grail","['alternate-history', 'fantasy', 'historical-fiction', 'history', 'mystery', 'thriller']"
9632,Falling Man,"['historical-fiction', 'history']"
9633,"The Calling (Endgame, #1)","['mystery', 'romance', 'thriller']"
9634,"Annabel (Delirium, #0.5)","['drama', 'fantasy', 'science-fiction', 'short-story']"
9635,"Mystery (Alex Delaware, #26)","['crime', 'mystery', 'suspense', 'thriller']"
9636,"The Sea of Trolls (Sea of Trolls, #1)","['coming-of-age', 'historical-fiction', 'history']"
9637,The Man from Beijing,"['historical-fiction', 'history', 'suspense', 'thriller']"
9638,"Day 21 (The 100, #2)","['fantasy', 'mystery', 'romance']"
9639,Daisy Fay and the Miracle Man ,"['chick-lit', 'coming-of-age', 'drama', 'historical-fiction', 'young-adult']"
9640,"Against All Enemies (Max Moore, #1)","['crime', 'mystery', 'political-thriller', 'suspense', 'thriller']"
9641,The Girl in the Red Coat,"['crime', 'drama', 'suspense', 'thriller']"
9642,Keep the Aspidistra Flying,"['drama', 'historical-fiction', 'satire']"
9643,"The Gate Thief (Mither Mages, #2)","['coming-of-age', 'science-fiction', 'young-adult']"
9644,"My Lady Jane (The Lady Janies, #1)","['alternate-history', 'chick-lit', 'history']"
9645,Time's Arrow,"['fantasy', 'historical-fiction', 'history', 'science-fiction']"
9646,"Blood Defense (Samantha Brinkman, #1)","['crime', 'drama', 'suspense', 'thriller']"
9647,I Am the Cheese,"['coming-of-age', 'crime', 'suspense', 'thriller']"
9648,Soul on Ice,"['autobiography', 'biography', 'crime', 'history', 'memoir']"
9649,Ethics,"['history', 'science']"
9650,Nine Parts of Desire: The Hidden World of Islamic Women,"['biography', 'history', 'memoir', 'travel']"
9651,You'll Grow Out of It,"['autobiography', 'biography', 'coming-of-age']"
9652,"Truce (Neighbor from Hell, #4)","['chick-lit', 'drama', 'historical-fiction']"
9653,"The Elvenbane (Halfblood Chronicles, #1)","['science', 'science-fiction', 'young-adult']"
9654,"The Midnight Palace (Niebla, #2)","['drama', 'historical-fiction', 'history', 'horror', 'romance', 'suspense', 'thriller']"
9655,"Treasure (Dirk Pitt, #9)","['crime', 'historical-fiction', 'history', 'mystery', 'science-fiction', 'suspense']"
9656,"Vampire, Interrupted (Argeneau #9)","['chick-lit', 'fantasy', 'mystery', 'science-fiction', 'suspense']"
9657,"Invisible Prey (Lucas Davenport, #17)","['crime', 'mystery', 'suspense', 'thriller']"
9658,"The Prefect (Prefect Dreyfus Emergency, #1)","['crime', 'fantasy', 'horror', 'mystery', 'science', 'thriller']"
9659,Daughter,"['crime', 'drama', 'mystery', 'suspense', 'thriller']"
9660,"DC: The New Frontier, Volume 1","['comic-book', 'fantasy', 'graphic-novel', 'historical-fiction', 'history', 'romance', 'science-fiction']"
9661,"Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)","['fantasy', 'young-adult']"
9662,"Web of Lies (Elemental Assassin, #2)","['crime', 'mystery', 'paranormal-romance', 'suspense', 'thriller']"
9663,Ya Yas in Bloom,"['coming-of-age', 'historical-fiction', 'romance']"
9664,"The Secret of the Unicorn (Tintin, #11)","['comic-book', 'fantasy', 'graphic-novel', 'mystery', 'young-adult']"
9666,Dataclysm: Who We Are (When We Think No One's Looking),"['history', 'math']"
9667,The Gay Science,"['history', 'poetry', 'science']"
9668,"The Broken Kingdoms (Inheritance, #2)","['romance', 'science-fiction', 'young-adult']"
9669,"The Three (The Three, #1)","['fantasy', 'science-fiction', 'suspense', 'thriller', 'young-adult']"
9670,Trump: The Art of the Deal,"['autobiography', 'biography', 'history', 'memoir', 'self-help']"
9671,"First Term at Malory Towers (Malory Towers, #1)",['young-adult']
9672,"The Night Is for Hunting (Tomorrow, #6)","['coming-of-age', 'drama', 'romance', 'science-fiction', 'suspense', 'thriller']"
9673,"Fruits Basket, Vol. 3","['drama', 'graphic-novel', 'young-adult']"
9674,After Anna,"['crime', 'horror', 'mystery', 'suspense', 'thriller']"
9675,House Corrino (Prelude to Dune #3),"['fantasy', 'science']"
9676,"Fantasy in Death (In Death, #30)","['fantasy', 'science-fiction', 'suspense', 'thriller']"
9677,"The Devil You Know (Felix Castor, #1)","['crime', 'science-fiction', 'suspense', 'thriller']"
9678,"Tempting the Player (Gamble Brothers, #2)","['chick-lit', 'romance']"
9679,The Upanishads: Translations from the Sanskrit,"['history', 'poetry']"
9680,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder","['biography', 'health', 'memoir']"
9681,"Crow's Row (Crow's Row, #1)","['crime', 'drama', 'mystery', 'suspense', 'thriller']"
9682,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)","['crime', 'fantasy', 'mystery', 'suspense', 'thriller']"
9683,صانع الظلام,"['fantasy', 'history', 'horror', 'mystery']"
9684,The Law of Nines,"['crime', 'mystery', 'romance', 'science-fiction', 'suspense', 'thriller']"
9685,Cape Fear,"['crime', 'drama', 'horror', 'mystery', 'suspense', 'thriller']"
9686,"Five Go Adventuring Again (Famous Five, #2)","['crime', 'young-adult']"
9687,"Forsaken (The Demon Trappers, #1)","['paranormal-romance', 'romance']"
9688,The Places That Scare You: A Guide to Fearlessness in Difficult Times,['health']
9689,A Death in the Family,"['coming-of-age', 'drama', 'historical-fiction']"
9690,Frida Kahlo: 1907-1954 Pain and Passion,"['biography', 'history']"
9691,The Mistress of Spices,['chick-lit']
9692,"Falling Under (Falling Under, #1)","['horror', 'mystery']"
9693,"Forever You (Forever, #2)","['chick-lit', 'drama']"
9694,"The House on Tradd Street (Tradd Street, #1)","['chick-lit', 'crime', 'fantasy', 'historical-fiction', 'horror', 'paranormal-romance', 'romance', 'suspense', 'thriller']"
9695,"Wild Ones, Vol. 1 (Wild Ones, #1)","['graphic-novel', 'romance', 'young-adult']"
9696,"Perfect Shadow (Night Angel, #0.5)","['fantasy', 'science-fiction', 'short-story', 'young-adult']"
9697,"The Finding (Law of the Lycans, #5)","['fantasy', 'mystery', 'suspense']"
9698,I Can Read With My Eyes Shut!,"['fantasy', 'picture-book', 'poetry']"
9699,Nemesis,"['fantasy', 'science', 'travel']"
9700,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels",['self-help']
9701,Lost Stars (Star Wars: Journey to the Force Awakens),"['fantasy', 'romance']"
9702,"Carry On, Mr. Bowditch","['history', 'math', 'science', 'young-adult']"
9703,"Hard Limit (Hacker, #4)","['chick-lit', 'drama', 'suspense']"
9704,"The Pretty Committee Strikes Back (The Clique, #5)","['chick-lit', 'drama', 'romance']"
9705,The Lake (The Lake Trilogy #1),"['coming-of-age', 'mystery', 'romance', 'thriller', 'young-adult']"
9706,"Jake Undone (Jake, #1)","['chick-lit', 'drama', 'young-adult']"
9707,Wit,"['health', 'memoir', 'poetry']"
9708,"Dial L for Loser (The Clique, #6)","['chick-lit', 'drama', 'romance']"
9709,The Hunger Pains: A Parody,"['fantasy', 'graphic-novel', 'satire', 'science-fiction', 'young-adult']"
9710,"The Rats (Rats, #1)","['fantasy', 'mystery', 'science-fiction', 'suspense', 'thriller']"
9711,"The Wandering Fire (The Fionavar Tapestry, #2)","['romance', 'science-fiction', 'young-adult']"
9712,"Magic Binds (Kate Daniels, #9)","['mystery', 'paranormal-romance', 'romance']"
9713,"The Wild Ones (The Wild Ones, #1)","['chick-lit', 'drama', 'young-adult']"
9714,The River Why,['coming-of-age']
9715,Incendiary,"['drama', 'mystery', 'thriller']"
9716,Hammer of the Gods,"['art', 'history']"
9717,Winter in Madrid,"['crime', 'drama', 'history', 'mystery', 'romance', 'suspense', 'thriller']"
9718,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life","['art', 'health', 'memoir', 'self-help']"
9719,Silver Bay,"['chick-lit', 'drama', 'mystery']"
9720,The Invention of Morel,"['fantasy', 'mystery', 'romance']"
9721,The Fall of Berlin 1945,"['historical-fiction', 'travel']"
9722,The Water-Method Man,['drama']
9723,"A War of Gifts (Ender's Saga, #1.1)","['fantasy', 'science', 'short-story', 'young-adult']"
9724,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)","['fantasy', 'graphic-novel', 'science-fiction']"
9725,"UnDivided (Unwind, #4)","['fantasy', 'horror', 'romance', 'thriller']"
9726,The Empathy Exams: Essays,"['autobiography', 'biography', 'health', 'science']"
9727,"Heretic (The Grail Quest, #3)","['fantasy', 'history', 'romance']"
9728,"Bay of Sighs (The Guardians Trilogy, #2)","['chick-lit', 'mystery', 'paranormal-romance', 'suspense']"
9729,"The Duchess War (Brothers Sinister, #1)","['chick-lit', 'history']"
9730,"Millennium Snow, Vol. 1","['drama', 'fantasy', 'graphic-novel', 'paranormal-romance', 'romance', 'young-adult']"
9731,Double Whammy,"['crime', 'satire', 'suspense', 'thriller']"
9732,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,"['history', 'science']"
9733,"Darker After Midnight (Midnight Breed, #10)","['fantasy', 'suspense']"
9734,"Mad Dogs (Cherub, #8)","['crime', 'fantasy', 'mystery', 'thriller', 'young-adult']"
9735,"Lines of Departure (Frontlines, #2)",['fantasy']
9736,Be Frank With Me,"['chick-lit', 'coming-of-age']"
9737,Better than Life (Red Dwarf #2),"['fantasy', 'satire', 'science']"
9738,"Dirty (Dive Bar, #1)","['chick-lit', 'drama']"
9739,Halo: Ghosts of Onyx,"['fantasy', 'science', 'thriller', 'young-adult']"
9740,"Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians, #4.5)",['short-story']
9741,"The Walking Dead, Vol. 13: Too Far Gone","['comic-book', 'drama', 'fantasy', 'romance', 'science-fiction', 'suspense', 'thriller']"
9742,"Mates, Dates, and Inflatable Bras (Mates, Dates, #1)","['chick-lit', 'drama', 'romance', 'young-adult']"
9743,Going After Cacciato,"['fantasy', 'historical-fiction', 'history']"
9744,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)","['biography', 'history', 'young-adult']"
9745,"Not Quite Dating (Not Quite, #1)",['chick-lit']
9746,In a People House,"['fantasy', 'picture-book', 'poetry', 'young-adult']"
9747,"Kindred in Death (In Death, #29)","['fantasy', 'science-fiction', 'thriller']"
9748,Lucky You,"['chick-lit', 'crime', 'romance', 'satire', 'suspense', 'thriller']"
9749,Hunters of Dune (Dune Chronicles #7),"['fantasy', 'science']"
9750,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free","['biography', 'history', 'memoir']"
9751,How Should We Then Live? The Rise and Decline of Western Thought and Culture,"['art', 'history']"
9752,Belzhar,"['coming-of-age', 'drama', 'mystery', 'romance']"
9753,The Story of Ruby Bridges,"['historical-fiction', 'history', 'picture-book', 'young-adult']"
9754,Invitation to a Beheading,"['fantasy', 'science-fiction']"
9755,"Debt Inheritance (Indebted, #1)","['chick-lit', 'crime', 'drama', 'mystery', 'suspense']"
9756,The Midwife of Hope River,"['chick-lit', 'drama', 'history', 'romance']"
9757,"Stand Tall, Molly Lou Melon",['picture-book']
9758,The Complete Robot (Robot #0.3),"['anthology', 'fantasy', 'mystery', 'science', 'short-story']"
9759,Another Bullshit Night in Suck City,"['autobiography', 'biography', 'poetry']"
9760,"The Covenant (Abram's Daughters, #1)","['chick-lit', 'drama', 'historical-fiction', 'romance', 'young-adult']"
9761,How Green Was My Valley,"['coming-of-age', 'drama', 'history', 'memoir', 'romance', 'young-adult']"
9762,Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!,['self-help']
9763,The Chosen One,"['chick-lit', 'coming-of-age', 'drama', 'romance', 'suspense', 'thriller']"
9764,The Negotiator,"['crime', 'mystery', 'political-thriller', 'suspense']"
9765,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal","['health', 'self-help']"
9766,The Decline and Fall of the Roman Empire,['historical-fiction']
9767,Ox-Cart Man (Picture Puffin),"['historical-fiction', 'history', 'picture-book', 'poetry', 'travel']"
9768,"Wild Seed (Patternmaster, #1)","['historical-fiction', 'romance', 'science']"
9769,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,"['chick-lit', 'romance', 'young-adult']"
9770,مخطوطة بن إسحاق: مدينة الموتى,"['fantasy', 'horror', 'suspense']"
9771,Those Girls,"['crime', 'drama', 'mystery', 'suspense']"
9772,The Amateur Marriage,"['chick-lit', 'drama', 'historical-fiction', 'romance']"
9773,"The Voyages of Doctor Dolittle (Doctor Dolittle, #2)","['fantasy', 'historical-fiction', 'science', 'travel', 'young-adult']"
9774,"Mortal Coil (Skulduggery Pleasant, #5)","['coming-of-age', 'crime', 'horror', 'mystery', 'romance']"
9775,"Sweet Tooth, Volume 1: Out of the Deep Woods","['comic-book', 'fantasy', 'horror', 'science-fiction', 'young-adult']"
9776,"Seventh Grave and No Body (Charley Davidson, #7)","['chick-lit', 'crime', 'suspense']"
9777,Half Way Home,"['coming-of-age', 'fantasy', 'mystery', 'science', 'thriller', 'young-adult']"
9778,Captain Blood,"['crime', 'fantasy', 'history', 'romance', 'thriller', 'young-adult']"
9779,Iron Man: Extremis,"['art', 'comic-book', 'fantasy', 'graphic-novel', 'science-fiction']"
9780,Necronomicon: The Best Weird Tales,"['anthology', 'mystery', 'science-fiction', 'short-story']"
9781,Maid-sama! Vol. 02 (Maid-sama! #2),"['drama', 'graphic-novel', 'romance', 'young-adult']"
9782,"The Remaining (The Remaining, #1)","['fantasy', 'mystery', 'science-fiction', 'suspense', 'thriller']"
9783,"Batman, Volume 3: Death of the Family","['comic-book', 'crime', 'fantasy', 'horror', 'mystery', 'science-fiction', 'thriller', 'young-adult']"
9784,Selected Poems,"['art', 'biography', 'romance']"
9785,La Mécanique du cœur,"['coming-of-age', 'drama', 'historical-fiction', 'science-fiction', 'young-adult']"
9786,The Good Father,"['chick-lit', 'drama', 'mystery', 'romance', 'suspense']"
9787,We Are Called to Rise,['drama']
9788,Hope: A Memoir of Survival in Cleveland,"['autobiography', 'biography', 'crime', 'history', 'memoir', 'mystery', 'true-crime']"
9789,"Night Probe! (Dirk Pitt, #6)","['crime', 'historical-fiction', 'mystery', 'science-fiction', 'suspense']"
